TIMESTAMP,CGI
2008-02-05 18:20:26,840
2008-02-05 18:26:42,797
2008-02-05 18:26:47,797
2008-02-05 18:29:23,797
2008-02-05 18:32:27,754
2008-02-05 18:34:18,754
2008-02-05 18:35:06,753
2008-02-05 18:35:26,753
2008-02-05 18:36:04,754
2008-02-05 18:36:39,754
2008-02-05 18:38:10,753
2008-02-05 18:56:56,753
2008-02-05 18:57:14,754
2008-02-05 18:58:22,754
2008-02-05 18:59:04,754
2008-02-05 18:59:07,754
2008-02-05 19:05:13,797
2008-02-05 19:05:48,797
2008-02-05 19:07:40,797
2008-02-05 19:11:15,839
2008-02-05 19:12:00,796
2008-02-05 19:15:33,796
2008-02-05 19:20:46,796
2008-02-05 19:21:27,796
2008-02-05 19:21:59,796
2008-02-05 19:23:56,796
2008-02-05 19:38:00,885
2008-02-05 19:39:04,885
2008-02-05 19:39:40,885
2008-02-05 19:40:54,885
2008-02-05 19:45:37,885
2008-02-05 19:46:06,885
2008-02-05 19:46:43,885
2008-02-05 19:47:16,885
2008-02-05 19:56:00,840
2008-02-05 19:56:03,840
2008-02-05 19:57:03,797
2008-02-05 20:00:07,797
2008-02-05 20:01:19,754
2008-02-05 20:03:32,754
2008-02-05 20:07:45,711
2008-02-05 20:10:04,668
2008-02-05 20:16:33,626
2008-02-05 20:16:50,626
2008-02-05 20:18:02,626
2008-02-05 20:20:53,583
2008-02-05 20:23:07,583
2008-02-05 20:25:32,583
2008-02-05 20:26:54,583
2008-02-05 20:29:18,582
2008-02-05 20:33:26,540
2008-02-05 20:35:07,540
2008-02-05 20:35:55,540
2008-02-05 20:48:17,453
2008-02-05 20:50:25,409
2008-02-05 20:56:25,411
2008-02-05 21:02:26,370
2008-02-05 21:03:19,371
2008-02-05 21:03:23,371
2008-02-05 21:05:14,327
2008-02-05 21:09:16,286
2008-02-05 21:15:16,157
2008-02-05 21:19:57,118
2008-02-05 21:21:55,119
2008-02-05 21:21:59,119
2008-02-05 21:28:00,78
2008-02-05 21:28:12,78
2008-02-05 21:30:15,78
2008-02-05 21:35:03,122
2008-02-05 21:36:34,122
2008-02-06 10:01:47,166
2008-02-06 10:10:18,211
2008-02-06 10:11:48,210
2008-02-06 10:42:55,170
2008-02-06 10:45:21,171
2008-02-06 10:45:32,171
2008-02-06 19:00:44,171
2008-02-06 19:06:06,167
2008-02-06 19:07:46,210
2008-02-06 19:08:29,211
2008-02-06 19:09:29,211
2008-02-06 19:22:49,211
2008-02-06 19:25:28,210
2008-02-06 19:39:45,210
2008-02-06 19:40:40,210
2008-02-06 19:46:40,171
2008-02-06 19:47:52,171
2008-02-06 19:48:08,171
2008-02-07 10:07:42,210
2008-02-07 11:15:09,116
2008-02-07 11:21:09,202
2008-02-07 11:29:15,244
2008-02-07 11:29:31,244
2008-02-07 11:30:25,244
2008-02-07 11:33:45,244
2008-02-07 11:39:19,288
2008-02-07 12:49:34,245
2008-02-07 12:50:18,245
2008-02-07 12:56:18,245
2008-02-07 13:02:18,245
2008-02-07 13:03:46,245
2008-02-07 13:12:29,245
2008-02-07 13:46:58,245
2008-02-07 14:00:10,245
2008-02-07 14:00:49,245
2008-02-07 14:00:52,245
2008-02-07 14:06:52,245
2008-02-07 14:12:52,245
2008-02-07 14:16:30,331
2008-02-07 14:22:32,455
2008-02-07 14:28:32,623
2008-02-07 14:37:36,665
2008-02-07 14:38:51,666
2008-02-07 14:44:51,579
2008-02-07 14:45:26,579
2008-02-07 14:49:08,580
2008-02-07 14:55:08,753
2008-02-07 14:55:40,753
2008-02-07 14:56:51,753
2008-02-07 14:58:25,754
2008-02-07 14:59:04,753
2008-02-07 14:59:25,753
2008-02-07 14:59:28,753
2008-02-07 15:01:09,754
2008-02-07 15:03:50,754
2008-02-07 15:05:04,754
2008-02-07 15:07:21,711
2008-02-07 15:10:43,668
2008-02-07 15:12:29,668
2008-02-07 15:12:49,668
2008-02-07 15:13:56,668
2008-02-07 15:16:00,668
2008-02-07 15:18:57,711
2008-02-07 15:19:17,711
2008-02-07 15:23:59,711
2008-02-07 15:53:44,711
2008-02-07 15:54:53,711
2008-02-07 16:00:59,667
2008-02-07 16:06:59,577
2008-02-07 16:10:09,534
2008-02-07 16:13:01,533
2008-02-07 16:18:31,533
2008-02-07 17:41:22,574
2008-02-07 18:08:05,532
2008-02-07 18:11:37,575
2008-02-07 18:12:53,575
2008-02-07 18:13:58,575
2008-02-07 18:15:35,532
2008-02-07 18:17:16,575
2008-02-07 18:21:18,572
2008-02-07 18:22:54,572
2008-02-07 18:23:51,572
2008-02-07 18:27:51,616
2008-02-07 18:29:52,615
2008-02-07 18:30:41,615
2008-02-07 18:32:42,572
2008-02-07 18:39:14,572
2008-02-07 18:40:33,572
2008-02-07 18:44:04,572
2008-02-07 18:49:14,616
2008-02-07 18:50:36,616
2008-02-07 19:06:38,747
2008-02-07 19:07:25,747
2008-02-07 19:08:46,747
2008-02-07 19:10:24,747
2008-02-07 19:13:27,704
2008-02-07 19:15:23,746
2008-02-07 19:21:23,574
2008-02-07 19:25:16,573
2008-02-07 19:29:57,618
2008-02-07 19:32:50,575
2008-02-07 19:34:19,575
2008-02-07 19:36:58,576
2008-02-07 19:37:32,576
2008-02-07 19:49:39,576
2008-02-07 19:51:34,576
2008-02-07 19:53:18,576
2008-02-07 19:55:24,577
2008-02-07 20:07:06,577
2008-02-07 20:08:32,577
2008-02-07 20:10:31,578
2008-02-07 20:11:23,578
2008-02-07 20:13:05,578
2008-02-07 20:13:57,578
2008-02-07 20:14:59,622
2008-02-07 20:17:01,579
2008-02-07 20:18:32,579
2008-02-07 20:21:18,623
2008-02-07 20:22:24,623
2008-02-07 20:28:24,539
2008-02-07 20:28:36,540
2008-02-07 20:34:36,412
2008-02-07 20:35:42,413
2008-02-07 20:47:48,245
2008-02-07 20:50:01,202
2008-02-07 20:54:34,159
2008-02-07 21:00:34,118
2008-02-07 21:01:12,118
2008-02-07 21:02:30,119
2008-02-07 21:07:34,121
2008-02-07 21:13:01,167
2008-02-07 21:17:25,166
2008-02-07 23:01:12,166
2008-02-07 23:01:20,166
2008-02-07 23:03:24,166
2008-02-07 23:03:27,166
2008-02-07 23:06:53,166
2008-02-08 11:00:46,166
2008-02-08 11:04:41,166
2008-02-08 11:10:41,170
2008-02-08 11:10:49,170
2008-02-08 11:13:41,171
2008-02-08 11:33:01,171
2008-02-08 11:33:10,171
2008-02-08 11:34:36,171
2008-02-08 11:36:20,170
2008-02-08 11:38:44,168
2008-02-08 11:46:36,166
2008-02-08 11:46:44,166
2008-02-08 11:47:29,166
2008-02-08 11:49:13,166
2008-02-08 12:00:27,166
2008-02-08 12:01:11,166
2008-02-08 12:02:12,166
2008-02-08 12:03:12,166
2008-02-08 12:04:59,210
2008-02-08 12:05:49,252
2008-02-08 12:07:08,209
2008-02-08 12:07:40,209
2008-02-08 12:10:52,252
2008-02-08 12:15:00,165
2008-02-08 16:01:48,209
2008-02-08 16:02:46,209
2008-02-08 16:04:41,208
2008-02-08 16:05:23,208
2008-02-08 16:10:34,166
2008-02-08 16:12:43,166
2008-02-08 16:15:14,123
2008-02-08 16:17:26,122
2008-02-08 16:18:43,121
2008-02-08 16:19:03,121
2008-02-08 16:25:05,164
2008-02-08 16:26:07,164
2008-02-08 16:27:03,122
